Insertion_age	Family	Specie
1.36	RLG	O. sativa vg. indica [93-11]
1.23	RLG	O. sativa vg. indica [93-11]
1.59	RLG	O. sativa vg. indica [93-11]
1.04	RLG	O. sativa vg. indica [93-11]
1.34	RLG	O. sativa vg. indica [93-11]
2.4	RLG	O. sativa vg. indica [93-11]
2	RLG	O. sativa vg. indica [93-11]
0.37	RLG	O. sativa vg. indica [93-11]
2.36	RLG	O. sativa vg. indica [93-11]
1.18	RLG	O. sativa vg. indica [93-11]
0.89	RLG	O. sativa vg. indica [93-11]
0.84	RLG	O. sativa vg. indica [93-11]
2.47	RLG	O. sativa vg. indica [93-11]
1.17	RLG	O. sativa vg. indica [93-11]
1.3	RLG	O. sativa vg. indica [93-11]
1.16	RLG	O. sativa vg. indica [93-11]
1.86	RLG	O. sativa vg. indica [93-11]
1.09	RLG	O. sativa vg. indica [93-11]
1.38	RLG	O. sativa vg. indica [93-11]
1.41	RLG	O. sativa vg. indica [93-11]
0.63	RLG	O. sativa vg. indica [93-11]
1.76	RLG	O. sativa vg. indica [93-11]
0.97	RLG	O. sativa vg. indica [93-11]
0.83	RLG	O. sativa vg. indica [93-11]
1.47	RLG	O. sativa vg. indica [93-11]
1.45	RLG	O. sativa vg. indica [93-11]
1.4	RLG	O. sativa vg. indica [93-11]
1.43	RLG	O. sativa vg. indica [93-11]
1.09	RLG	O. sativa vg. indica [93-11]
1.63	RLG	O. sativa vg. indica [93-11]
0.91	RLG	O. sativa vg. indica [93-11]
0.55	RLG	O. sativa vg. indica [93-11]
1.53	RLG	O. sativa vg. indica [93-11]
1.53	RLG	O. sativa vg. indica [93-11]
1.52	RLG	O. sativa vg. indica [93-11]
0.96	RLG	O. sativa vg. indica [93-11]
1.88	RLG	O. sativa vg. indica [93-11]
1.78	RLG	O. sativa vg. indica [93-11]
1.59	RLG	O. sativa vg. indica [93-11]
0.55	RLG	O. sativa vg. indica [93-11]
1.44	RLG	O. sativa vg. indica [93-11]
2.19	RLG	O. sativa vg. indica [93-11]
1.42	RLG	O. sativa vg. indica [93-11]
1.9	RLG	O. sativa vg. indica [93-11]
1.31	RLG	O. sativa vg. indica [93-11]
1.11	RLG	O. sativa vg. indica [93-11]
1.08	RLG	O. sativa vg. indica [93-11]
0.49	RLG	O. sativa vg. indica [93-11]
2.34	RLG	O. sativa vg. indica [93-11]
2.02	RLG	O. sativa vg. indica [93-11]
1.54	RLG	O. sativa vg. indica [93-11]
1.02	RLG	O. sativa vg. indica [93-11]
1.47	RLG	O. sativa vg. indica [93-11]
2.58	RLG	O. sativa vg. indica [93-11]
1.7	RLG	O. sativa vg. indica [93-11]
1.22	RLG	O. sativa vg. indica [93-11]
0.82	RLG	O. sativa vg. indica [93-11]
1.11	RLG	O. sativa vg. indica [93-11]
1.57	RLG	O. sativa vg. indica [93-11]
2.12	RLG	O. sativa vg. indica [93-11]
0.15	RLG	O. sativa vg. indica [93-11]
2.81	RLG	O. sativa vg. indica [93-11]
1.87	RLG	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
1.2	RLC	O. sativa vg. indica [93-11]
3.1	RLG	O. sativa vg. indica [93-11]
2.85	RLG	O. sativa vg. indica [93-11]
1.68	RLG	O. sativa vg. indica [93-11]
0.52	RLC	O. sativa vg. indica [93-11]
1.49	RLC	O. sativa vg. indica [93-11]
0.7	RLC	O. sativa vg. indica [93-11]
0.31	RLC	O. sativa vg. indica [93-11]
0.28	RLC	O. sativa vg. indica [93-11]
1.66	RLC	O. sativa vg. indica [93-11]
1.21	RLC	O. sativa vg. indica [93-11]
0.78	RLC	O. sativa vg. indica [93-11]
0.51	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.81	RLC	O. sativa vg. indica [93-11]
0.36	RLC	O. sativa vg. indica [93-11]
0.12	RLC	O. sativa vg. indica [93-11]
0.61	RLC	O. sativa vg. indica [93-11]
0.67	RLC	O. sativa vg. indica [93-11]
0.91	RLC	O. sativa vg. indica [93-11]
0.7	RLC	O. sativa vg. indica [93-11]
0.39	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.39	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.52	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.43	RLC	O. sativa vg. indica [93-11]
0.17	RLC	O. sativa vg. indica [93-11]
0.12	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1	RLC	O. sativa vg. indica [93-11]
0.87	RLC	O. sativa vg. indica [93-11]
0.08	RLC	O. sativa vg. indica [93-11]
0.21	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.3	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.12	RLC	O. sativa vg. indica [93-11]
1.73	RLG	O. sativa vg. indica [93-11]
1.7	RLG	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
2.68	RLC	O. sativa vg. indica [93-11]
0.82	RLG	O. sativa vg. indica [93-11]
0.9	RLC	O. sativa vg. indica [93-11]
1.2	RLG	O. sativa vg. indica [93-11]
0.34	RLC	O. sativa vg. indica [93-11]
1.39	RLC	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
0.08	RLX	O. sativa vg. indica [93-11]
0.56	RLX	O. sativa vg. indica [93-11]
0.67	RLX	O. sativa vg. indica [93-11]
0	RLX	O. sativa vg. indica [93-11]
2.31	RLX	O. sativa vg. indica [93-11]
0.14	RLX	O. sativa vg. indica [93-11]
1.88	RLX	O. sativa vg. indica [93-11]
1.21	RLG	O. sativa vg. indica [93-11]
1.03	RLG	O. sativa vg. indica [93-11]
0.75	RLG	O. sativa vg. indica [93-11]
0.9	RLG	O. sativa vg. indica [93-11]
1.6	RLG	O. sativa vg. indica [93-11]
1.57	RLG	O. sativa vg. indica [93-11]
0.94	RLG	O. sativa vg. indica [93-11]
1.62	RLG	O. sativa vg. indica [93-11]
0.76	RLG	O. sativa vg. indica [93-11]
1.23	RLG	O. sativa vg. indica [93-11]
1.64	RLG	O. sativa vg. indica [93-11]
1.07	RLG	O. sativa vg. indica [93-11]
1.56	RLG	O. sativa vg. indica [93-11]
1.78	RLG	O. sativa vg. indica [93-11]
2.14	RLG	O. sativa vg. indica [93-11]
1.34	RLG	O. sativa vg. indica [93-11]
0.18	RLG	O. sativa vg. indica [93-11]
1.12	RLG	O. sativa vg. indica [93-11]
1.67	RLG	O. sativa vg. indica [93-11]
1.47	RLX	O. sativa vg. indica [93-11]
2.09	RLX	O. sativa vg. indica [93-11]
1.89	RLX	O. sativa vg. indica [93-11]
2.75	RLG	O. sativa vg. indica [93-11]
1.15	RLG	O. sativa vg. indica [93-11]
1.96	RLG	O. sativa vg. indica [93-11]
1.39	RLC	O. sativa vg. indica [93-11]
0.57	RLC	O. sativa vg. indica [93-11]
0.81	RLG	O. sativa vg. indica [93-11]
0.68	RLG	O. sativa vg. indica [93-11]
0.82	RLX	O. sativa vg. indica [93-11]
0.34	RLG	O. sativa vg. indica [93-11]
1.33	RLX	O. sativa vg. indica [93-11]
0.67	RLX	O. sativa vg. indica [93-11]
0.57	RLX	O. sativa vg. indica [93-11]
1.8	RLG	O. sativa vg. indica [93-11]
1.59	RLX	O. sativa vg. indica [93-11]
0.28	RLX	O. sativa vg. indica [93-11]
0	RLX	O. sativa vg. indica [93-11]
0	RLX	O. sativa vg. indica [93-11]
1.22	RLG	O. sativa vg. indica [93-11]
0.64	RLG	O. sativa vg. indica [93-11]
0.32	RLG	O. sativa vg. indica [93-11]
2.1	RLG	O. sativa vg. indica [93-11]
0.07	RLG	O. sativa vg. indica [93-11]
1.64	RLG	O. sativa vg. indica [93-11]
0.2	RLC	O. sativa vg. indica [93-11]
1.37	RLG	O. sativa vg. indica [93-11]
0.26	RLG	O. sativa vg. indica [93-11]
1.83	RLG	O. sativa vg. indica [93-11]
2.4	RLG	O. sativa vg. indica [93-11]
0.81	RLG	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
1.18	RLG	O. sativa vg. indica [93-11]
0.34	RLG	O. sativa vg. indica [93-11]
0.37	RLC	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.08	RLG	O. sativa vg. indica [93-11]
2.94	RLG	O. sativa vg. indica [93-11]
1.13	RLG	O. sativa vg. indica [93-11]
0.81	RLG	O. sativa vg. indica [93-11]
1.32	RLG	O. sativa vg. indica [93-11]
0.75	RLG	O. sativa vg. indica [93-11]
1.47	RLG	O. sativa vg. indica [93-11]
0.67	RLG	O. sativa vg. indica [93-11]
3.07	RLG	O. sativa vg. indica [93-11]
2.27	RLG	O. sativa vg. indica [93-11]
0.55	RLG	O. sativa vg. indica [93-11]
0.63	RLG	O. sativa vg. indica [93-11]
0.32	RLC	O. sativa vg. indica [93-11]
0.19	RLC	O. sativa vg. indica [93-11]
0.95	RLC	O. sativa vg. indica [93-11]
2.39	RLG	O. sativa vg. indica [93-11]
1.36	RLG	O. sativa vg. indica [93-11]
1.01	RLG	O. sativa vg. indica [93-11]
0.67	RLG	O. sativa vg. indica [93-11]
0.38	RLC	O. sativa vg. indica [93-11]
2.75	RLG	O. sativa vg. indica [93-11]
0.78	RLG	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
0.85	RLG	O. sativa vg. indica [93-11]
0.03	RLG	O. sativa vg. indica [93-11]
0.53	RLG	O. sativa vg. indica [93-11]
0.16	RLG	O. sativa vg. indica [93-11]
1.5	RLG	O. sativa vg. indica [93-11]
1.46	RLG	O. sativa vg. indica [93-11]
0.09	RLG	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
2.33	RLX	O. sativa vg. indica [93-11]
2.72	RLX	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.89	RLC	O. sativa vg. indica [93-11]
1.81	RLG	O. sativa vg. indica [93-11]
1.82	RLG	O. sativa vg. indica [93-11]
0.04	RLG	O. sativa vg. indica [93-11]
0.55	RLG	O. sativa vg. indica [93-11]
2.32	RLG	O. sativa vg. indica [93-11]
0.31	RLG	O. sativa vg. indica [93-11]
0.53	RLC	O. sativa vg. indica [93-11]
1.77	RLG	O. sativa vg. indica [93-11]
0.67	RLG	O. sativa vg. indica [93-11]
0.98	RLG	O. sativa vg. indica [93-11]
0.3	RLG	O. sativa vg. indica [93-11]
0.59	RLG	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.48	RLC	O. sativa vg. indica [93-11]
0.14	RLG	O. sativa vg. indica [93-11]
0.32	RLG	O. sativa vg. indica [93-11]
0.17	RLC	O. sativa vg. indica [93-11]
2.46	RLG	O. sativa vg. indica [93-11]
0.1	RLG	O. sativa vg. indica [93-11]
1.71	RLG	O. sativa vg. indica [93-11]
0.45	RLC	O. sativa vg. indica [93-11]
1.79	RLG	O. sativa vg. indica [93-11]
0.52	RLC	O. sativa vg. indica [93-11]
0.28	RLG	O. sativa vg. indica [93-11]
0.17	RLG	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
0.18	RLG	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.2	RLG	O. sativa vg. indica [93-11]
3.12	RLG	O. sativa vg. indica [93-11]
0.19	RLG	O. sativa vg. indica [93-11]
0.53	RLG	O. sativa vg. indica [93-11]
0.26	RLC	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
1.01	RLC	O. sativa vg. indica [93-11]
1.62	RLX	O. sativa vg. indica [93-11]
1.58	RLX	O. sativa vg. indica [93-11]
0.33	RLG	O. sativa vg. indica [93-11]
3.54	RLG	O. sativa vg. indica [93-11]
2.12	RLG	O. sativa vg. indica [93-11]
0.63	RLG	O. sativa vg. indica [93-11]
3.29	RLG	O. sativa vg. indica [93-11]
1.67	RLC	O. sativa vg. indica [93-11]
1.36	RLC	O. sativa vg. indica [93-11]
0.88	RLC	O. sativa vg. indica [93-11]
1.14	RLC	O. sativa vg. indica [93-11]
1.12	RLC	O. sativa vg. indica [93-11]
1.61	RLC	O. sativa vg. indica [93-11]
1.55	RLC	O. sativa vg. indica [93-11]
1.81	RLC	O. sativa vg. indica [93-11]
0.52	RLC	O. sativa vg. indica [93-11]
1.7	RLC	O. sativa vg. indica [93-11]
1.62	RLC	O. sativa vg. indica [93-11]
1.23	RLC	O. sativa vg. indica [93-11]
1.51	RLC	O. sativa vg. indica [93-11]
1.46	RLC	O. sativa vg. indica [93-11]
0.08	RLG	O. sativa vg. indica [93-11]
2	RLG	O. sativa vg. indica [93-11]
1.14	RLC	O. sativa vg. indica [93-11]
0.6	RLG	O. sativa vg. indica [93-11]
1.01	RLC	O. sativa vg. indica [93-11]
2.27	RLC	O. sativa vg. indica [93-11]
1.32	RLG	O. sativa vg. indica [93-11]
0.15	RLG	O. sativa vg. indica [93-11]
2.47	RLG	O. sativa vg. indica [93-11]
0.35	RLG	O. sativa vg. indica [93-11]
1.04	RLG	O. sativa vg. indica [93-11]
0.47	RLC	O. sativa vg. indica [93-11]
1.84	RLC	O. sativa vg. indica [93-11]
0.13	RLG	O. sativa vg. indica [93-11]
0.8	RLC	O. sativa vg. indica [93-11]
0.69	RLC	O. sativa vg. indica [93-11]
0.18	RLG	O. sativa vg. indica [93-11]
1.29	RLG	O. sativa vg. indica [93-11]
3.24	RLG	O. sativa vg. indica [93-11]
0.78	RLG	O. sativa vg. indica [93-11]
0.82	RLG	O. sativa vg. indica [93-11]
0.3	RLG	O. sativa vg. indica [93-11]
0.6	RLG	O. sativa vg. indica [93-11]
0.58	RLC	O. sativa vg. indica [93-11]
0.24	RLG	O. sativa vg. indica [93-11]
0.05	RLC	O. sativa vg. indica [93-11]
0.32	RLX	O. sativa vg. indica [93-11]
0.47	RLX	O. sativa vg. indica [93-11]
0.86	RLG	O. sativa vg. indica [93-11]
1.57	RLG	O. sativa vg. indica [93-11]
0.37	RLC	O. sativa vg. indica [93-11]
2.9	RLG	O. sativa vg. indica [93-11]
0.14	RLC	O. sativa vg. indica [93-11]
0.29	RLG	O. sativa vg. indica [93-11]
0.98	RLG	O. sativa vg. indica [93-11]
0.96	RLG	O. sativa vg. indica [93-11]
0.27	RLC	O. sativa vg. indica [93-11]
0.39	RLX	O. sativa vg. indica [93-11]
1.54	RLG	O. sativa vg. indica [93-11]
2.33	RLG	O. sativa vg. indica [93-11]
2.96	RLG	O. sativa vg. indica [93-11]
1.35	RLG	O. sativa vg. indica [93-11]
0.59	RLG	O. sativa vg. indica [93-11]
0.84	RLG	O. sativa vg. indica [93-11]
0.51	RLC	O. sativa vg. indica [93-11]
0.12	RLG	O. sativa vg. indica [93-11]
0.15	RLX	O. sativa vg. indica [93-11]
0.21	RLC	O. sativa vg. indica [93-11]
1.64	RLG	O. sativa vg. indica [93-11]
0.11	RLG	O. sativa vg. indica [93-11]
0.74	RLG	O. sativa vg. indica [93-11]
0.53	RLG	O. sativa vg. indica [93-11]
1.66	RLC	O. sativa vg. indica [93-11]
0.67	RLC	O. sativa vg. indica [93-11]
0.24	RLG	O. sativa vg. indica [93-11]
3.17	RLC	O. sativa vg. indica [93-11]
1.96	RLG	O. sativa vg. indica [93-11]
2.65	RLC	O. sativa vg. indica [93-11]
0.11	RLG	O. sativa vg. indica [93-11]
1.23	RLG	O. sativa vg. indica [93-11]
1.73	RLG	O. sativa vg. indica [93-11]
2.5	RLG	O. sativa vg. indica [93-11]
0.14	RLC	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
1.16	RLG	O. sativa vg. indica [93-11]
0.24	RLG	O. sativa vg. indica [93-11]
2.75	RLG	O. sativa vg. indica [93-11]
2.27	RLG	O. sativa vg. indica [93-11]
0.22	RLG	O. sativa vg. indica [93-11]
1.7	RLC	O. sativa vg. indica [93-11]
0.62	RLG	O. sativa vg. indica [93-11]
2.45	RLG	O. sativa vg. indica [93-11]
1.24	RLG	O. sativa vg. indica [93-11]
1.18	RLC	O. sativa vg. indica [93-11]
0.45	RLG	O. sativa vg. indica [93-11]
0.63	RLG	O. sativa vg. indica [93-11]
0.86	RLG	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
1.22	RLG	O. sativa vg. indica [93-11]
2.7	RLG	O. sativa vg. indica [93-11]
2.71	RLC	O. sativa vg. indica [93-11]
0.79	RLC	O. sativa vg. indica [93-11]
2.39	RLG	O. sativa vg. indica [93-11]
0.75	RLC	O. sativa vg. indica [93-11]
0.14	RLG	O. sativa vg. indica [93-11]
0.09	RLG	O. sativa vg. indica [93-11]
1.53	RLG	O. sativa vg. indica [93-11]
2.75	RLX	O. sativa vg. indica [93-11]
1.08	RLC	O. sativa vg. indica [93-11]
0.11	RLG	O. sativa vg. indica [93-11]
0.62	RLG	O. sativa vg. indica [93-11]
0.78	RLC	O. sativa vg. indica [93-11]
0.2	RLC	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
0.37	RLC	O. sativa vg. indica [93-11]
0.47	RLG	O. sativa vg. indica [93-11]
0.26	RLG	O. sativa vg. indica [93-11]
0.12	RLC	O. sativa vg. indica [93-11]
0.43	RLG	O. sativa vg. indica [93-11]
0.2	RLG	O. sativa vg. indica [93-11]
0.49	RLG	O. sativa vg. indica [93-11]
1.69	RLG	O. sativa vg. indica [93-11]
3.13	RLG	O. sativa vg. indica [93-11]
1.1	RLG	O. sativa vg. indica [93-11]
1.21	RLG	O. sativa vg. indica [93-11]
1.94	RLC	O. sativa vg. indica [93-11]
1.53	RLG	O. sativa vg. indica [93-11]
1.87	RLC	O. sativa vg. indica [93-11]
2.07	RLG	O. sativa vg. indica [93-11]
3.24	RLG	O. sativa vg. indica [93-11]
3.16	RLG	O. sativa vg. indica [93-11]
0.27	RLG	O. sativa vg. indica [93-11]
0.31	RLG	O. sativa vg. indica [93-11]
0.43	RLG	O. sativa vg. indica [93-11]
0.47	RLG	O. sativa vg. indica [93-11]
0.95	RLG	O. sativa vg. indica [93-11]
0.38	RLC	O. sativa vg. indica [93-11]
1.36	RLG	O. sativa vg. indica [93-11]
0.86	RLG	O. sativa vg. indica [93-11]
0.44	RLC	O. sativa vg. indica [93-11]
2.6	RLG	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
2.1	RLC	O. sativa vg. indica [93-11]
0.54	RLC	O. sativa vg. indica [93-11]
1.74	RLC	O. sativa vg. indica [93-11]
1.1	RLG	O. sativa vg. indica [93-11]
0.49	RLC	O. sativa vg. indica [93-11]
0.53	RLG	O. sativa vg. indica [93-11]
1.77	RLC	O. sativa vg. indica [93-11]
0.63	RLG	O. sativa vg. indica [93-11]
0.97	RLC	O. sativa vg. indica [93-11]
0.71	RLG	O. sativa vg. indica [93-11]
1.32	RLG	O. sativa vg. indica [93-11]
1	RLG	O. sativa vg. indica [93-11]
1.14	RLC	O. sativa vg. indica [93-11]
1.05	RLG	O. sativa vg. indica [93-11]
1.33	RLG	O. sativa vg. indica [93-11]
0.04	RLG	O. sativa vg. indica [93-11]
0.75	RLC	O. sativa vg. indica [93-11]
0.27	RLC	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
1.11	RLG	O. sativa vg. indica [93-11]
0.76	RLC	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
0.48	RLG	O. sativa vg. indica [93-11]
0.36	RLG	O. sativa vg. indica [93-11]
0.13	RLG	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
0.57	RLG	O. sativa vg. indica [93-11]
0.22	RLG	O. sativa vg. indica [93-11]
2.5	RLG	O. sativa vg. indica [93-11]
0.44	RLG	O. sativa vg. indica [93-11]
1.18	RLG	O. sativa vg. indica [93-11]
1.06	RLG	O. sativa vg. indica [93-11]
1.66	RLG	O. sativa vg. indica [93-11]
2.34	RLG	O. sativa vg. indica [93-11]
0.28	RLC	O. sativa vg. indica [93-11]
1.06	RLG	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.29	RLG	O. sativa vg. indica [93-11]
0.12	RLG	O. sativa vg. indica [93-11]
1.14	RLC	O. sativa vg. indica [93-11]
0.71	RLC	O. sativa vg. indica [93-11]
0.07	RLG	O. sativa vg. indica [93-11]
1.16	RLC	O. sativa vg. indica [93-11]
0.49	RLC	O. sativa vg. indica [93-11]
1.56	RLG	O. sativa vg. indica [93-11]
2.23	RLC	O. sativa vg. indica [93-11]
0.74	RLG	O. sativa vg. indica [93-11]
3.03	RLG	O. sativa vg. indica [93-11]
1.14	RLG	O. sativa vg. indica [93-11]
2.14	RLG	O. sativa vg. indica [93-11]
0.85	RLG	O. sativa vg. indica [93-11]
2.61	RLG	O. sativa vg. indica [93-11]
2.83	RLG	O. sativa vg. indica [93-11]
1.15	RLC	O. sativa vg. indica [93-11]
0.37	RLG	O. sativa vg. indica [93-11]
0.62	RLG	O. sativa vg. indica [93-11]
1.03	RLG	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
1	RLG	O. sativa vg. indica [93-11]
3.1	RLG	O. sativa vg. indica [93-11]
2.43	RLG	O. sativa vg. indica [93-11]
0.33	RLC	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
0.31	RLG	O. sativa vg. indica [93-11]
1.14	RLC	O. sativa vg. indica [93-11]
0.58	RLG	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
0.07	RLG	O. sativa vg. indica [93-11]
1.22	RLG	O. sativa vg. indica [93-11]
0.13	RLG	O. sativa vg. indica [93-11]
3.2	RLG	O. sativa vg. indica [93-11]
4.2	RLG	O. sativa vg. indica [93-11]
2.13	RLG	O. sativa vg. indica [93-11]
1.26	RLG	O. sativa vg. indica [93-11]
0.81	RLG	O. sativa vg. indica [93-11]
2.37	RLG	O. sativa vg. indica [93-11]
1.54	RLC	O. sativa vg. indica [93-11]
3.01	RLG	O. sativa vg. indica [93-11]
2.14	RLG	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
0.32	RLG	O. sativa vg. indica [93-11]
0.78	RLC	O. sativa vg. indica [93-11]
0.05	RLC	O. sativa vg. indica [93-11]
0.46	RLG	O. sativa vg. indica [93-11]
1.61	RLG	O. sativa vg. indica [93-11]
0.97	RLG	O. sativa vg. indica [93-11]
0.96	RLG	O. sativa vg. indica [93-11]
0.07	RLG	O. sativa vg. indica [93-11]
0.4	RLG	O. sativa vg. indica [93-11]
0.59	RLG	O. sativa vg. indica [93-11]
0.35	RLG	O. sativa vg. indica [93-11]
0.58	RLG	O. sativa vg. indica [93-11]
0.31	RLG	O. sativa vg. indica [93-11]
0.21	RLG	O. sativa vg. indica [93-11]
0.81	RLG	O. sativa vg. indica [93-11]
0.65	RLG	O. sativa vg. indica [93-11]
1.79	RLG	O. sativa vg. indica [93-11]
0.99	RLG	O. sativa vg. indica [93-11]
0.91	RLG	O. sativa vg. indica [93-11]
1.65	RLC	O. sativa vg. indica [93-11]
2.93	RLG	O. sativa vg. indica [93-11]
0.47	RLG	O. sativa vg. indica [93-11]
2.68	RLG	O. sativa vg. indica [93-11]
3.43	RLG	O. sativa vg. indica [93-11]
0.32	RLG	O. sativa vg. indica [93-11]
1.01	RLG	O. sativa vg. indica [93-11]
2.65	RLG	O. sativa vg. indica [93-11]
2.56	RLG	O. sativa vg. indica [93-11]
1.51	RLG	O. sativa vg. indica [93-11]
2.8	RLX	O. sativa vg. indica [93-11]
3.38	RLG	O. sativa vg. indica [93-11]
0.39	RLC	O. sativa vg. indica [93-11]
0.25	RLG	O. sativa vg. indica [93-11]
1.08	RLG	O. sativa vg. indica [93-11]
0.5	RLC	O. sativa vg. indica [93-11]
0.85	RLG	O. sativa vg. indica [93-11]
0.14	RLG	O. sativa vg. indica [93-11]
1.88	RLG	O. sativa vg. indica [93-11]
0.84	RLG	O. sativa vg. indica [93-11]
2.35	RLG	O. sativa vg. indica [93-11]
0.21	RLG	O. sativa vg. indica [93-11]
0	RLX	O. sativa vg. indica [93-11]
0.34	RLG	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.91	RLG	O. sativa vg. indica [93-11]
0.07	RLG	O. sativa vg. indica [93-11]
1.42	RLG	O. sativa vg. indica [93-11]
0.13	RLC	O. sativa vg. indica [93-11]
0.13	RLC	O. sativa vg. indica [93-11]
0.43	RLG	O. sativa vg. indica [93-11]
0.28	RLG	O. sativa vg. indica [93-11]
2.12	RLG	O. sativa vg. indica [93-11]
0.41	RLG	O. sativa vg. indica [93-11]
0.87	RLG	O. sativa vg. indica [93-11]
1.76	RLG	O. sativa vg. indica [93-11]
0.07	RLG	O. sativa vg. indica [93-11]
2.61	RLG	O. sativa vg. indica [93-11]
0.8	RLG	O. sativa vg. indica [93-11]
0.67	RLG	O. sativa vg. indica [93-11]
0.12	RLG	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
2.01	RLG	O. sativa vg. indica [93-11]
1.06	RLG	O. sativa vg. indica [93-11]
0.76	RLG	O. sativa vg. indica [93-11]
1.23	RLG	O. sativa vg. indica [93-11]
2.93	RLG	O. sativa vg. indica [93-11]
0.61	RLG	O. sativa vg. indica [93-11]
0.57	RLG	O. sativa vg. indica [93-11]
1.25	RLG	O. sativa vg. indica [93-11]
1.22	RLC	O. sativa vg. indica [93-11]
0.99	RLG	O. sativa vg. indica [93-11]
2.06	RLC	O. sativa vg. indica [93-11]
0.68	RLC	O. sativa vg. indica [93-11]
1.75	RLG	O. sativa vg. indica [93-11]
1.87	RLG	O. sativa vg. indica [93-11]
0.38	RLG	O. sativa vg. indica [93-11]
3.08	RLG	O. sativa vg. indica [93-11]
0.54	RLC	O. sativa vg. indica [93-11]
0.3	RLC	O. sativa vg. indica [93-11]
0.18	RLG	O. sativa vg. indica [93-11]
0.72	RLG	O. sativa vg. indica [93-11]
2.67	RLC	O. sativa vg. indica [93-11]
0.22	RLG	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
0.58	RLC	O. sativa vg. indica [93-11]
0.1	RLG	O. sativa vg. indica [93-11]
0.37	RLG	O. sativa vg. indica [93-11]
0.54	RLC	O. sativa vg. indica [93-11]
0.67	RLG	O. sativa vg. indica [93-11]
0.52	RLG	O. sativa vg. indica [93-11]
0.44	RLG	O. sativa vg. indica [93-11]
0	RLC	O. sativa vg. indica [93-11]
1.68	RLG	O. sativa vg. indica [93-11]
1.83	RLC	O. sativa vg. indica [93-11]
2.94	RLG	O. sativa vg. indica [93-11]
0.21	RLG	O. sativa vg. indica [93-11]
0.48	RLG	O. sativa vg. indica [93-11]
2.01	RLG	O. sativa vg. indica [93-11]
1.4	RLX	O. sativa vg. indica [93-11]
0.22	RLC	O. sativa vg. indica [93-11]
0.26	RLG	O. sativa vg. indica [93-11]
0.99	RLG	O. sativa vg. indica [93-11]
0	RLG	O. sativa vg. indica [93-11]
0.24	RLG	O. sativa vg. indica [93-11]
0.38	RLG	O. sativa vg. indica [93-11]
0.05	RLC	O. sativa vg. indica [93-11]
0.24	RLX	O. sativa vg. indica [93-11]
4.23	RLG	O. sativa vg. indica [93-11]
1.59	RLG	O. sativa vg. indica [93-11]
0.46	RLG	O. sativa vg. indica [93-11]
3.56	RLG	O. sativa vg. indica [93-11]
0.3	RLG	O. sativa vg. indica [93-11]
3.33	RLG	O. sativa vg. indica [93-11]
1.07	RLG	O. sativa vg. indica [93-11]
0.5	RLG	O. sativa vg. indica [93-11]
